LogHost,logon_explicit_cred_to_cnt,logon_type_12,logon_type_frm_0,logon_type_frm_9,logon_type_frm_12,uname_other_compacnt_login_frac,uname_that_compacnt_login_frac,logon_type_frm_5,uname_other_compacnt_login_cnt,uname_that_compacnt_login_cnt,logon_type_0,logon_type_2,logon_type_3,logon_type_4,logon_type_5,logon_type_7,logon_type_8,logon_type_9,logon_type_10,logon_type_11,logon_type_frm_2,logon_type_frm_3,logon_type_frm_4,logon_type_frm_7,logon_type_frm_8,logon_type_frm_10,logon_type_frm_11,Source_cnt,UserName_cnt,DomainName_cnt,total_logins_cnt,accnt_fail_logon_cnt,total_logoff_cnt,total_user_initi_logoff_cnt,logon_explicit_cred_frm_cnt,spl_pvlgs,domain_ctr_validate_cnt,scrnsaver_invok_cnt,scrnsaver_dismiss_cnt,total_logins_src_cnt,accnt_fail_logon_src_cnt,TGT_req_src_cnt,TGS_req_src_cnt,domain_ctr_validate_src_cnt
Comp989250,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp406659,0,0,0,0,0,0.0,0.26035503,0,0,44,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,169,0,125,0,1,84,0,0,0,3209,0,1,134,46
Comp507464,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp663320,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp009032,0,0,0,0,0,0.0,0.050445104,0,0,17,0,0,17,0,74,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,337,0,17,0,0,171,0,0,0,1104,0,0,46,119
Comp245407,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36973
Comp873192,0,0,0,0,0,0.0,0.035205993,0,0,47,0,0,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1335,0,1265,0,1,1267,0,0,0,1114,0,2,167,194
Comp540938,0,0,0,0,0,0.0,0.01945683,0,0,48,0,0,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,2467,0,2386,0,1,2427,0,0,0,2837,0,1,177,194
Comp723783,0,0,0,0,0,0.0,0.165137615,0,0,18,0,0,19,0,61,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,109,0,44,0,0,93,0,0,0,4206,0,0,139,96
Comp299935,0,0,0,0,0,0.0,0.011206328,0,0,17,0,0,17,0,87,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,1517,0,17,0,0,1464,0,0,0,1950,0,0,46,189
Comp948451,0,0,0,0,0,0.0,0.031723143,0,0,44,0,0,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1387,0,1355,0,1,1323,0,0,0,1151,0,1,100,194
Comp509754,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp283490,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp726289,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp142072,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp145477,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0
Comp636126,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp754481,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp166741,0,0,0,0,0,0.0,0.166023166,0,0,43,0,0,95,0,161,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,259,0,89,0,1,209,0,0,0,2927,0,2,134,167
Comp641400,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp328334,0,0,0,0,0,0.0,0.035285815,0,0,50,0,0,1239,0,182,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1417,0,1226,0,1,1396,0,0,0,3327,0,2,180,188
Comp014603,0,0,0,0,0,0.0,0.167938931,0,0,44,0,0,126,0,137,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,262,0,125,0,1,181,0,0,0,3375,0,2,152,179
Comp051152,0,0,0,0,0,0.0,0.207627119,0,0,49,0,0,142,0,102,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,236,0,130,0,1,151,0,0,0,3093,0,2,169,19
Comp530127,0,0,0,0,0,0.0,0.944444444,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,18,0,17,0,0,18,0,0,0,3364,0,1,46,16
Comp190686,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,886,0,3,65,129
Comp502935,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,143,0,0,0,0,62,0,0,0,1051,0,0,78,70
Comp326666,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp104511,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,4,0,0,0,0,0,0,0,0,0,687,0,0,0,0
Comp379757,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp925126,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp928401,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,3,10,0
Comp584501,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,1362,0,0,0,0,1344,0,0,0,1731,0,0,0,0
Comp900319,0,0,0,0,0,0.0,0.050519031,0,0,73,0,0,1248,0,132,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,1445,0,1247,0,35,1378,0,0,0,3090,0,45,214,203
Comp276465,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp698310,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp892533,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp326796,0,0,0,0,0,0.0,0.142857143,0,0,44,0,0,130,0,173,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,308,0,125,0,1,225,0,0,0,2819,0,1,137,177
Comp594464,0,0,0,0,0,0.0,0.9,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,20,0,18,0,0,20,0,0,0,837,0,0,43,124
Comp516727,0,0,0,0,0,0.0,0.17578125,0,0,45,0,0,102,0,145,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,256,0,91,0,1,210,0,0,0,1056,0,2,129,172
Comp632163,0,0,0,0,0,0.0,0.012632979,0,0,19,0,0,1377,0,133,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,1504,0,1362,0,2,1436,0,0,0,978,0,3,143,179
Comp536061,0,0,0,0,0,0.0,0.246376812,0,0,17,0,0,17,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,69,0,17,0,1,69,0,0,0,1219,0,1,102,64
Comp538601,0,0,0,0,0,0.0,0.038461538,0,0,52,0,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,1352,0,1305,0,0,1253,0,0,0,967,0,3,143,182
Comp874396,0,0,0,0,0,0.0,0.27340824,0,0,73,0,0,158,0,89,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,267,0,154,0,33,248,0,0,0,2775,0,43,221,209
Comp044475,0,0,0,0,0,0.0,0.010915706,0,0,18,0,0,18,0,208,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,1649,0,18,0,1,1457,0,0,0,2843,0,2,59,66
Comp711970,0,0,0,0,0,0.0,0.325925926,0,0,44,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,135,0,125,0,1,54,0,0,0,966,0,2,124,0
Comp326739,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp599027,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp618215,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp470456,0,0,0,0,0,0.0,0.195402299,0,0,17,0,0,76,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,87,0,63,0,1,41,0,0,0,2795,0,1,56,65
Comp888990,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp281319,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp662915,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp827237,0,0,0,0,0,0.0,0.252747253,0,0,46,0,0,46,0,136,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,182,0,46,0,1,182,0,0,0,1218,0,1,135,173
Comp685576,0,0,0,0,0,0.0,0.944444444,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,18,0,17,0,0,18,0,0,0,1000,0,0,59,65
Comp870075,0,0,0,0,0,0.0,0.02407932,0,0,34,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,1412,0,1299,0,0,1339,0,0,0,871,0,0,110,177
Comp520705,0,0,0,0,0,0.0,0.011580381,0,0,17,0,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,1468,0,1279,0,0,1391,0,0,0,888,0,0,48,191
Comp429360,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,0,0,1670,0,0,0,206
Comp516602,0,0,0,0,0,0.0,0.12804878,0,0,42,0,0,128,0,168,0,0,0,0,0,0,80,0,0,0,0,0,4,9,3,328,6,130,0,1,245,88,0,0,1106,0,2,155,180
Comp662891,0,0,0,0,0,0.0,0.012924071,0,0,48,0,0,3586,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3714,0,3576,0,0,3660,0,0,0,1238,0,1,159,199
Comp639026,0,0,0,0,0,0.0,0.31884058,0,0,44,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,138,0,92,0,1,88,0,0,0,2559,0,2,164,30
Comp161852,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,288,0,0,0,0,237,0,0,0,1013,0,0,0,179
Comp615189,0,0,0,0,0,0.0,0.032074127,0,0,45,0,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,1403,0,1358,0,0,1339,0,0,0,3151,0,1,203,446
Comp625564,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85965
Comp833524,0,0,0,0,0,0.0,0.205761317,0,0,50,0,0,52,0,186,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,243,0,50,0,1,239,0,0,0,2472,0,3,168,114
Comp726231,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp108217,0,0,0,0,0,0.0,0.888888889,0,0,16,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,18,0,16,0,0,18,0,0,0,3318,0,0,52,17
Comp885004,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp685174,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp802600,0,0,0,0,0,0.0,0.203703704,0,0,11,0,0,11,0,43,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,54,0,11,0,1,54,0,0,0,233,0,1,37,46
Comp035923,0,0,0,0,0,0.0,0.112582781,0,0,17,0,0,109,0,53,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,151,0,98,0,1,70,0,0,0,3952,0,1,45,66
Comp191241,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,964,0,0,0,175
Comp816151,0,0,0,0,0,0.0,0.029931973,0,0,44,0,0,133,0,173,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,1470,0,123,0,1,1384,0,0,0,1230,0,1,187,181
Comp912642,0,0,0,0,0,0.0,0.178030303,0,0,47,0,0,103,0,167,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,264,0,93,0,1,216,0,0,0,1120,0,1,145,197
Comp743669,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0
Comp618612,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp735222,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp200710,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp438783,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp841687,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp799080,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp986588,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp441839,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp903305,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,176,0,0,0,0,176,0,0,0,2003,0,0,0,176
Comp682514,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp579203,0,0,0,0,0,0.0,0.012927757,0,0,17,0,0,1290,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,1315,0,1290,0,0,1298,0,0,0,908,0,1,62,23
Comp919777,0,0,0,0,0,0.0,0.094972067,0,0,17,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,179,0,177,0,1,19,0,0,0,1981,0,2,99,90
Comp519471,0,0,0,0,0,0.0,0.030683403,0,0,44,0,0,1309,0,124,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1434,0,1296,0,1,1331,0,0,0,1461,0,1,128,17
Comp563344,0,0,0,0,0,0.0,0.019097928,0,0,47,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,2461,0,2403,0,1,2419,0,0,0,1515,0,1,164,199
Comp298717,0,0,0,0,0,0.0,0.894736842,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,19,0,17,0,0,19,0,0,0,3160,0,0,80,381
Comp777142,0,0,0,0,0,0.0,0.184079602,0,0,37,0,0,100,0,110,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,201,0,83,0,0,147,0,0,0,975,0,0,131,133
Comp821986,0,0,0,0,0,0.0,0.245989305,0,0,46,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,187,0,127,0,1,102,0,0,0,917,0,1,156,0
Comp571507,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp065478,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp855638,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp165906,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp370804,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,1294,0,0,0,0,1276,0,0,0,1272,0,1,46,0
Comp890847,0,0,0,0,0,0.0,0.336538462,0,0,70,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,208,0,162,0,32,112,0,0,0,802,0,43,183,66
Comp124466,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp236853,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp848046,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp337157,0,0,0,0,0,0.0,0.024709302,0,0,34,0,0,1213,0,71,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,1376,0,1213,0,0,1277,0,0,0,1097,0,0,99,178
Comp379912,0,0,0,0,0,0.0,0.171102662,0,0,45,0,0,132,0,137,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,263,0,126,0,1,182,0,0,0,4396,0,1,123,173
Comp249089,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,120,0,0,0,0,89,0,0,0,3336,0,0,0,84
Comp170723,0,0,0,0,0,0.0,0.023664638,0,0,35,0,0,1210,0,96,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,1479,0,1209,0,0,1299,0,0,0,928,0,0,96,181
Comp382169,0,0,0,0,0,0.0,0.011015912,0,0,18,0,0,132,0,129,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1634,0,1408,0,1,1517,0,0,0,1042,0,2,162,182
Comp293134,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,30,0,0,0,0,31,0,0,0,3349,0,0,0,134
Comp757438,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4,0,0,0,0,0,0,0,0,0,1767,0,0,0,135
Comp514693,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp535453,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp828480,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp683223,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp537648,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp054466,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp946719,0,0,0,0,0,0.0,0.833333333,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,42,0,35,0,1,42,0,0,0,2652,0,1,113,35
Comp710822,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp697547,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp500540,0,0,0,0,0,0.0,0.253731343,0,0,17,0,0,17,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,67,0,17,0,1,67,0,0,0,1792,0,2,47,66
Comp778643,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,1311,0,0,0,0,1292,0,0,0,4123,0,0,0,134
Comp771177,0,0,0,0,0,0.0,0.020031422,0,0,51,0,0,1230,0,138,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,2546,0,1218,0,1,2508,0,0,0,3559,0,2,175,191
Comp318309,0,0,0,0,0,0.0,0.007317073,0,0,18,0,0,1274,0,74,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,2460,0,1187,0,1,2424,0,0,0,2423,0,1,148,119
Comp995759,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp270577,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp089613,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,5175,0,0,0,0
Comp193128,0,0,0,0,0,9.669060296e-05,0.0,0,15,0,0,0,155536,0,0,0,0,0,0,0,0,1939,0,0,0,0,0,160,327,2,155134,0,155576,0,0,0,0,0,0,1193,0,1,500,0
Comp175910,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp012519,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp282520,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp084838,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp490938,0,0,0,0,0,0.0,0.395348837,0,0,17,0,0,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,43,0,17,0,0,43,0,0,0,2817,0,0,57,63
Comp520997,0,0,0,0,0,0.0,0.005574481,0,0,18,0,0,1264,0,749,0,0,0,0,0,0,0,0,0,0,0,0,4,31,3,3229,0,1207,0,137261,3196,0,0,0,816587,0,380216,380606,0
Comp983298,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp520399,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp420844,0,0,0,0,0,0.0,0.033987915,0,0,45,0,0,1218,0,106,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1324,0,1212,0,1,1285,0,0,0,2783,0,1,171,183
Comp697917,0,0,0,0,0,0.0,0.004478398,0,0,17,0,0,1191,0,214,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3796,0,1184,0,0,3742,0,0,0,1008,0,0,62,71
Comp621763,0,0,0,0,0,0.0,0.427083333,0,0,82,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,192,0,163,0,45,109,0,0,0,2435,0,58,206,35
